Brand,Model,Year,Selling_Price
Toyota,Toyota Innova 2.5 VX 8 STR BSIV,2012,725000
Hyundai,Hyundai i20 Magna,2010,250000
Fiat,Fiat Punto 1.3 Active,2010,99000
Renault,Renault KWID 1.0,2017,350000
Hyundai,Hyundai Xcent 1.2 VTVT E Plus,2018,511000
Maruti,Maruti Ritz VDi,2012,300000
Audi,Audi Q5 2.0 TFSI Quattro,2010,1100000
Hyundai,Hyundai i10 Sportz 1.2,2010,125000
Tata,Tata Tiago 1.2 Revotron XZ,2018,500000
Renault,Renault Duster 85PS Diesel RxL,2013,385000
Skoda,Skoda Rapid 1.6 MPI Elegance,2012,350000
Maruti,Maruti 800 Std BSIII,2003,60000
Hyundai,Hyundai Santro Xing GLS,2012,300000
Hyundai,Hyundai i20 1.4 CRDi Asta,2012,400000
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2014,550000
Nissan,Nissan Sunny XL,2012,300000
Maruti,Maruti Swift VDI,2012,250000
Toyota,Toyota Innova 2.5 GX 7 STR,2012,800000
Maruti,Maruti Eeco 5 Seater AC BSIV,2018,300000
Maruti,Maruti Alto LX,2004,80000
Mahindra,Mahindra Scorpio S5 BSIV,2020,1200000
Renault,Renault KWID AMT,2017,355000
Maruti,Maruti Swift Dzire VDI,2015,520000
Hyundai,Hyundai Verna 1.6 CRDI,2012,500000
Maruti,Maruti Alto LXi,2008,114999
Toyota,Toyota Fortuner 4x2 Manual,2014,1800000
Mahindra,Mahindra TUV 300 T6 Plus,2018,800000
Maruti,Maruti Alto LXi BSIII,2008,105000
Maruti,Maruti Alto LXi,2011,135000
Maruti,Maruti Wagon R VXI BS IV,2011,170000
Hyundai,Hyundai Verna 1.6 SX VTVT,2014,550000
Honda,Honda City 1.5 V MT,2009,250000
Hyundai,Hyundai Elantra CRDi SX,2014,650000
Honda,Honda City 1.5 V AT Exclusive,2008,210000
Volkswagen,Volkswagen Vento Diesel Highline,2011,260000
Maruti,Maruti Swift Dzire ZDI,2016,750000
Toyota,Toyota Innova Crysta 2.8 GX AT BSIV,2016,1350000
Maruti,Maruti Ritz VDi,2012,220000
Hyundai,Hyundai Getz 1.3 GLS,2008,110000
Mahindra,Mahindra XUV500 AT W8 FWD,2017,1230000
Mahindra,Mahindra Quanto C6,2013,220000
Tata,Tata Indigo LX Dicor,2009,130000
Hyundai,Hyundai i20 1.2 Magna,2012,330000
Honda,Honda City 1.5 S MT,2010,254999
Hyundai,Hyundai Verna 1.6 SX VTVT (O),2014,600000
Hyundai,Hyundai i10 Magna,2012,210000
Chevrolet,Chevrolet Enjoy TCDi LT 7 Seater,2014,300000
Tata,Tata Tiago 1.2 Revotron XTA,2018,426000
Maruti,Maruti Alto K10 VXI,2015,265000
Hyundai,Hyundai Xcent 1.2 Kappa SX,2016,450000
Hyundai,Hyundai Verna 1.6 SX,2012,480000
Tata,Tata Nano Lx,2010,40000
Honda,Honda City 1.5 S MT,2011,395000
Maruti,Maruti Wagon R VXI BS IV,2013,229999
Ford,Ford Ecosport 1.5 Petrol Titanium Plus AT,2018,875000
Maruti,Maruti Eeco 5 STR With AC Plus HTR CNG,2010,170000
Hyundai,Hyundai i20 Sportz 1.2,2015,500000
Renault,Renault Duster 85PS Diesel RxL,2013,450000
Mercedes-Benz,Mercedes-Benz C-Class Progressive C 220d,2018,3800000
Audi,Audi A4 3.0 TDI Quattro,2013,1580000
BMW,BMW X5 xDrive 30d xLine,2019,4950000
Hyundai,Hyundai Creta 1.6 CRDi SX,2016,535000
Maruti,Maruti SX4 Vxi BSIV,2012,225000
Hyundai,Hyundai Grand i10 1.2 Kappa Magna AT,2017,550000
Maruti,Maruti Swift ZXI BSIV,2016,670000
Maruti,Maruti Ertiga VXI,2015,625000
Hyundai,Hyundai Grand i10 Magna AT,2017,520000
Chevrolet,Chevrolet Beat LT Option,2016,239000
Toyota,Toyota Fortuner 4x2 AT,2017,2600000
Maruti,Maruti S-Cross Zeta DDiS 200 SH,2015,750000
Hyundai,Hyundai i10 Magna,2012,229999
Audi,Audi A6 2.0 TDI Premium Plus,2013,1300000
Hyundai,Hyundai Santro GS,2005,80000
Skoda,Skoda Laura Ambiente 2.0 TDI CR MT,2012,385000
Hyundai,Hyundai Verna 1.6 VTVT SX,2015,760000
Maruti,Maruti Swift Dzire VDI,2017,600000
Maruti,Maruti Ignis 1.2 Sigma BSIV,2019,450000
Maruti,Maruti Ignis 1.2 Sigma BSIV,2019,450000
Maruti,Maruti Ertiga VDI,2012,550000
Tata,Tata Manza Aura Safire BS IV,2013,200000
Tata,Tata Indica GLS BS IV,2008,80000
Tata,Tata New Safari DICOR 2.2 EX 4x2,2010,300000
Ford,Ford Aspire Titanium Plus Diesel BSIV,2019,675000
Maruti,Maruti Eeco 7 Seater Standard BSIV,2017,260000
Hyundai,Hyundai Grand i10 1.2 Kappa Asta,2019,500000
Hyundai,Hyundai EON Sportz,2012,150000
Maruti,Maruti Alto LXi,2006,100000
Maruti,Maruti Wagon R LXI,2001,70000
Maruti,Maruti Alto LX,2004,100000
Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,2012,730000
Nissan,Nissan Terrano XL 85 PS,2016,525000
Nissan,Nissan Terrano XL 85 PS,2016,525000
Toyota,Toyota Innova 2.5 V Diesel 7-seater,2009,550000
Toyota,Toyota Corolla Altis Diesel D4DJ,2012,420000
Honda,Honda Amaze SX i-VTEC,2015,500000
Maruti,Maruti Wagon R LXI Minor,2009,165000
Hyundai,Hyundai Verna 1.6 SX,2014,650000
Chevrolet,Chevrolet Beat Diesel LT,2013,195000
Maruti,Maruti Zen LX,1999,75000
Hyundai,Hyundai Accent CRDi,2005,100000
Toyota,Toyota Innova Crysta 2.4 VX MT BSIV,2017,1770000
Maruti,Maruti Esteem Lxi - BSIII,2006,90000
Hyundai,Hyundai Xcent 1.1 CRDi Base,2016,515000
Honda,Honda Jazz 1.5 VX i DTEC,2017,700000
Maruti,Maruti Zen LX,2001,62000
Toyota,Toyota Etios GD SP,2011,220000
Hyundai,Hyundai Santro Magna CNG BSIV,2019,520000
Fiat,Fiat Linea Emotion,2010,170000
Ford,Ford Figo Diesel Titanium,2011,190000
Ford,Ford Figo Diesel Titanium,2011,150000
Maruti,Maruti Zen Estilo LXI BS IV,2009,125000
Honda,Honda Amaze EX i-Dtech,2015,290000
Maruti,Maruti Celerio X ZXI BSIV,2019,490000
Tata,Tata Tigor 1.2 Revotron XZ Option,2017,434999
Tata,Tata Zest Revotron 1.2T XE,2016,380000
Volkswagen,Volkswagen Polo Diesel Trendline 1.2L,2012,200000
Ford,Ford Figo 1.5D Trend MT,2016,495000
Toyota,Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2014,894999
Mahindra,Mahindra XUV500 W6 2WD,2014,600000
Honda,Honda Brio S MT,2015,300000
Honda,Honda Amaze E i-VTEC,2017,430000
Honda,Honda Amaze E i-DTEC,2017,370000
Maruti,Maruti Baleno Zeta 1.2,2019,750000
Maruti,Maruti Alto K10 LXI CNG Optional,2016,300000
BMW,BMW X1 sDrive20d,2012,700000
Maruti,Maruti Wagon R LXI DUO BSIII,2007,100000
Hyundai,Hyundai Grand i10 Sportz,2015,300000
Tata,Tata Indica Vista Quadrajet VX,2012,130000
Hyundai,Hyundai i20 Asta Option 1.4 CRDi,2016,650000
Maruti,Maruti Swift VDI BSIV,2017,509999
Toyota,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,1000000
Hyundai,Hyundai Verna CRDi SX,2010,280000
Maruti,Maruti Swift DDiS VDI,2017,600000
Skoda,Skoda Rapid 1.6 TDI Ambition,2013,210000
Audi,Audi Q3 2.0 TDI Quattro Premium Plus,2014,1150000
Hyundai,Hyundai EON Magna Plus,2018,229999
Hyundai,Hyundai EON Magna Plus,2018,245000
Mahindra,Mahindra Scorpio S4 4WD,2015,600000
Hyundai,Hyundai Grand i10 Sportz,2016,375000
Mahindra,Mahindra Scorpio 1.99 S10,2015,150000
Mahindra,Mahindra XUV500 W10 2WD,2018,1450000
Maruti,Maruti Ertiga VDI,2014,500000
Maruti,Maruti Alto LXi,2007,75000
Hyundai,Hyundai Sonata AT Leather,2006,225000
Hyundai,Hyundai Sonata 2.4L AT,2006,275000
Mahindra,Mahindra Bolero Power Plus SLX,2018,620000
Nissan,Nissan X-Trail SLX MT,2010,600000
Mahindra,Mahindra Xylo E8 ABS Airbag BSIV,2011,275000
Tata,Tata Indigo TDI,2013,125000
Tata,Tata Indigo GLS,2011,80000
Nissan,Nissan Micra Diesel XV,2011,199000
Nissan,Nissan Micra XL,2016,440000
Maruti,Maruti Swift Dzire LDI,2013,250000
Hyundai,Hyundai i20 1.4 Sportz,2017,700000
Hyundai,Hyundai Grand i10 CRDi Asta Option,2015,450000
Maruti,Maruti Alto 800 Std Optional,2019,240000
Hyundai,Hyundai Xcent 1.2 Kappa SX,2016,350000
Ford,Ford EcoSport 1.5 TDCi Titanium BSIV,2016,650000
Hyundai,Hyundai Getz GLS ABS,2005,71000
Maruti,Maruti Swift VXI Optional,2015,400000
Maruti,Maruti Alto LXi BSIII,2008,130000
Mahindra,Mahindra Scorpio 2.6 CRDe SLE,2013,300000
Nissan,Nissan Kicks XL D BSIV,2019,1100000
BMW,BMW 3 Series 320d Luxury Line,2015,2200000
Honda,Honda Amaze VX i-VTEC,2018,800000
Maruti,Maruti Ritz VDI (ABS) BS IV,2013,490000
Honda,Honda Jazz 1.2 VX i VTEC,2018,836000
Volkswagen,Volkswagen Polo Petrol Comfortline 1.2L,2012,375000
Honda,Honda BR-V i-DTEC VX MT,2016,1249000
Honda,Honda WR-V i-DTEC VX,2019,1240000
Tata,Tata Nano Std BSII,2009,35000
Honda,Honda BR-V i-VTEC VX MT,2017,1068000
Honda,Honda BR-V i-DTEC VX MT,2017,1189000
Hyundai,Hyundai Elite i20 Petrol Asta Option,2018,700000
Maruti,Maruti Alto K10 VXI,2016,350000
Hyundai,Hyundai i10 Magna 1.2,2009,254999
Mahindra,Mahindra Scorpio 2.6 CRDe,2005,229999
Hyundai,Hyundai i20 Asta Option 1.4 CRDi,2016,750000
Maruti,Maruti Ritz VDi,2012,325000
Toyota,Toyota Innova 2.5 G4 Diesel 7-seater,2009,760000
Maruti,Maruti Celerio ZXI AT,2017,509999
Nissan,Nissan Micra XL,2013,363000
Maruti,Maruti Alto K10 LXI,2010,229999
Nissan,Nissan Sunny XL,2012,290000
Maruti,Maruti Swift VXI,2018,550000
Tata,Tata Indica Vista TDI LX,2011,125000
Volvo,Volvo XC60 D5 Inscription,2014,2000000
Toyota,Toyota Innova 2.5 G4 Diesel 7-seater,2008,350000
Hyundai,Hyundai Verna 1.6 SX CRDi (O),2011,390000
Maruti,Maruti Wagon R VXI Minor ABS,2010,260000
Maruti,Maruti Omni BSIII 8-STR W/ IMMOBILISER,2008,150000
Maruti,Maruti Esteem Vxi - BSIII,2006,85000
Maruti,Maruti Alto 800 LXI,2015,280000
Maruti,Maruti Celerio VXI,2015,220000
Hyundai,Hyundai Santro Xing XG,2005,140000
Maruti,Maruti Wagon R AMT VXI Option,2018,370000
Maruti,Maruti Swift Dzire VDI,2019,650000
Maruti,Maruti Alto 800 LX,2017,280000
Maruti,Maruti Swift Dzire VDI,2016,540000
Ambassador,Ambassador Classic 2000 Dsz,2002,50000
Maruti,Maruti Ciaz Sigma BSIV,2018,800000
Ford,Ford Figo 1.5D Titanium MT,2016,515000
Hyundai,Hyundai i20 1.2 Magna,2010,220000
Hyundai,Hyundai i20 Asta (o),2014,525000
Chevrolet,Chevrolet Spark 1.0 LT Option Pack w/ Airbag,2013,165000
Fiat,Fiat Linea 1.3 Emotion,2010,221000
Chevrolet,Chevrolet Beat LT,2015,245000
Ford,Ford Figo 1.2P Titanium Plus MT,2012,260000
Skoda,Skoda Superb Elegance 2.0 TDI CR AT,2011,550000
Hyundai,Hyundai Grand i10 1.2 Kappa Era,2015,434999
Tata,Tata Safari Storme EX,2013,450000
Chevrolet,Chevrolet Sail 1.2 Base,2014,290000
Volkswagen,Volkswagen Vento 1.0 TSI Highline Plus,2011,305000
Ford,Ford Classic 1.6 Duratec LXI,2011,265000
Honda,Honda Brio 1.2 S MT,2014,325000
Chevrolet,Chevrolet Cruze LTZ,2014,550000
Maruti,Maruti Zen Estilo LXI BSIII,2008,105000
Honda,Honda Brio 1.2 S MT,2012,275000
Honda,Honda City 1.5 V MT,2012,434999
Hyundai,Hyundai Verna 1.6 CRDi SX,2016,690000
Honda,Honda Brio V MT,2012,249000
Hyundai,Hyundai EON D Lite Plus,2012,204999
Chevrolet,Chevrolet Beat Diesel LT,2012,200000
Maruti,Maruti Wagon R VXI Optional,2015,190000
Maruti,Maruti Alto LXi,2012,150000
Maruti,Maruti Zen LX,1999,70000
Mahindra,Mahindra Bolero Power Plus SLX,2018,900000
Maruti,Maruti Ertiga ZXI AT Petrol,2019,950000
Maruti,Maruti Swift Dzire VXI,2013,475000
Maruti,Maruti 800 Std,1998,55000
Ford,Ford Fiesta Titanium 1.5 TDCi,2013,450000
BMW,BMW 5 Series 525d Sedan,2009,1200000
Mahindra,Mahindra Bolero SLX,2007,300000
Honda,Honda City i DTEC E,2014,350000
Tata,Tata Indica Vista Quadrajet LS,2011,229999
Hyundai,Hyundai Creta 1.6 Gamma SX Plus,2015,821000
Maruti,Maruti Alto K10 VXI,2014,200000
Mahindra,Mahindra Scorpio 1.99 S10,2017,1000000
Maruti,Maruti Alto 800 VXI,2016,220000
Ford,Ford Figo Aspire 1.5 TDCi Trend,2015,459999
Maruti,Maruti SX4 ZDI,2012,310000
Hyundai,Hyundai Elite i20 Diesel Asta Option,2018,815000
Hyundai,Hyundai Verna 1.6 CRDI SX Option,2017,1200000
Chevrolet,Chevrolet Optra Magnum 2.0 LT,2011,170000
Maruti,Maruti S-Cross Alpha DDiS 200 SH,2017,1000000
Hyundai,Hyundai Santro Xing GLS,2010,155000
Mahindra,Mahindra TUV 300 T6 Plus,2017,400000
Mahindra,Mahindra Quanto C4,2016,400000
Tata,Tata Indica Vista Aura 1.3 Quadrajet BSIV,2010,250000
Tata,Tata Indigo GLX,2008,150000
Hyundai,Hyundai Santro LP zipPlus,2002,80000
Maruti,Maruti SX4 ZXI AT,2009,130000
Volkswagen,Volkswagen Vento 1.5 TDI Comfortline AT,2014,325000
Volkswagen,Volkswagen Jetta 2.0L TDI Highline AT,2012,735000
Tata,Tata Indica Vista Quadrajet 90 VX,2012,285000
Honda,Honda City VX MT,2010,350000
Volkswagen,Volkswagen Jetta 1.9 Highline TDI,2010,290000
Volkswagen,Volkswagen Vento 1.5 TDI Highline Plus AT,2017,890000
Honda,Honda Jazz VX,2011,385000
Maruti,Maruti Eeco 5 Seater AC BSIV,2017,425000
Maruti,Maruti Wagon R VXI AMT1.2BSIV,2017,525000
Hyundai,Hyundai Grand i10 Asta,2017,550000
Volkswagen,Volkswagen Polo 1.0 MPI Trendline,2012,271000
Hyundai,Hyundai Creta 1.6 CRDi SX Option,2018,1490000
Hyundai,Hyundai Grand i10 Asta Option,2015,490000
Hyundai,Hyundai EON Era Plus,2014,260000
Hyundai,Hyundai Xcent 1.1 CRDi SX Option,2014,455000
Tata,Tata Nano Lx BSIV,2010,75000
Toyota,Toyota Etios Cross 1.2L G,2015,421000
Maruti,Maruti Swift DDiS LDI,2016,550000
Hyundai,Hyundai i10 Sportz 1.2 AT,2013,330000
Volkswagen,Volkswagen Vento 1.5 TDI Comfortline,2012,390000
Skoda,Skoda Rapid 1.5 TDI AT Ambition,2015,599000
Hyundai,Hyundai Elite i20 Sportz Plus CVT BSIV,2019,738000
Maruti,Maruti Alto K10 VXI,2016,300000
Tata,Tata Indica Vista Quadrajet LX,2012,150000
Toyota,Toyota Innova 2.5 G4 Diesel 7-seater,2007,440000
Volkswagen,Volkswagen Vento IPL II Diesel Trendline,2011,280000
Hyundai,Hyundai Santro GS,2006,100000
Maruti,Maruti Swift VXi BSIV,2008,150000
Maruti,Maruti Swift Dzire VDI,2014,380000
Maruti,Maruti Alto LX,2006,90000
Mahindra,Mahindra Scorpio VLS 2.2 mHawk,2008,300000
Skoda,Skoda Fabia 1.2 TDI Active,2011,275000
Maruti,Maruti Zen Estilo Sports,2009,180000
Maruti,Maruti Swift VDI,2012,225000
Maruti,Maruti Alto 800 LXI,2014,200000
Toyota,Toyota Corolla Altis G,2011,500000
Ford,Ford Fiesta 1.6 Duratec S,2010,300000
Hyundai,Hyundai Verna 1.6 CRDi SX,2015,765000
Maruti,Maruti Swift Dzire VDI,2017,650000
Maruti,Maruti Wagon R VXI Plus Optional,2017,380000
Maruti,Maruti Swift Dzire VDI,2014,480000
Mahindra,Mahindra Jeep MM 540,1996,200000
Maruti,Maruti Wagon R VXI Plus Optional,2017,380000
Maruti,Maruti Zen Estilo LXI Green (CNG),2010,145000
Maruti,Maruti Ritz VDi,2011,280000
Maruti,Maruti Swift Dzire VDI,2014,254999
Tata,Tata Bolt Revotron XE,2016,300000
Maruti,Maruti Swift VDI BSIV,2015,480000
Skoda,Skoda Rapid Monte Carlo 1.6 MPI AT BSIV,2017,850000
Hyundai,Hyundai i20 Asta 1.4 CRDi,2014,350000
Hyundai,Hyundai i20 Active 1.2 SX,2016,650000
Hyundai,Hyundai i20 Active 1.2 SX,2016,650000
Tata,Tata New Safari 4X2,2007,550000
Maruti,Maruti Celerio VXI,2015,300000
Maruti,Maruti Swift 1.3 VXi,2008,150000
Hyundai,Hyundai Grand i10 Sportz,2014,300000
Hyundai,Hyundai Santro Xing XG,2004,80000
Tata,Tata Manza Club Class Quadrajet90 LS,2014,200000
Hyundai,Hyundai EON Magna Plus,2016,220000
Tata,Tata Indica GLS BS IV,2009,68000
Tata,Tata Manza ELAN Quadrajet BS IV,2011,180000
Hyundai,Hyundai EON Era Plus,2017,290000
Maruti,Maruti Eeco 5 Seater AC BSIV,2018,300000
Honda,Honda City i DTec SV,2014,600000
Maruti,Maruti Swift LXI,2019,470000
Hyundai,Hyundai i10 Sportz 1.2,2008,150000
Maruti,Maruti Swift VVT VXI,2017,400000
Ford,Ford Fiesta 1.4 ZXi TDCi ABS,2009,110000
Maruti,Maruti Alto 800 LXI,2014,180000
Hyundai,Hyundai i20 Sportz Petrol,2010,250000
Maruti,Maruti Zen LXI,2006,80000
Honda,Honda WR-V i-VTEC VX,2018,875000
Hyundai,Hyundai Grand i10 Sportz,2015,425000
Maruti,Maruti Alto 800 LXI,2019,300000
Honda,Honda Amaze VX i-DTEC,2016,700000
Maruti,Maruti Zen Estilo VXI BSIV,2010,130000
Maruti,Maruti Ertiga SHVS ZDI Plus,2017,1000000
Maruti,Maruti Swift Dzire ZDI,2017,650000
Renault,Renault Duster Petrol RxL,2013,400000
Mahindra,Mahindra TUV 300 mHAWK100 T8,2017,800000
Mahindra,Mahindra Bolero Power Plus SLX,2017,675000
Maruti,Maruti Omni E MPI STD BS IV,2017,210000
Tata,Tata New Safari DICOR 2.2 EX 4x2,2009,150000
Maruti,Maruti Omni CNG,2007,45000
Hyundai,Hyundai i20 Sportz 1.2,2015,516000
Hyundai,Hyundai i20 Sportz 1.2,2014,450000
Chevrolet,Chevrolet Spark 1.0 LS,2012,134000
Toyota,Toyota Etios VD,2014,509999
Volkswagen,Volkswagen Polo 1.2 MPI Comfortline,2016,500000
Maruti,Maruti Zen Estilo 1.1 LXI BSIII,2008,130000
Maruti,Maruti Swift ZDi BSIV,2015,575000
Hyundai,Hyundai Elite i20 Sportz Plus BSIV,2015,550000
Tata,Tata Indica Vista Terra TDI BSIII,2009,145000
Maruti,Maruti Alto 800 LXI,2020,347000
Tata,Tata Indica Vista Quadrajet VX,2013,275000
Toyota,Toyota Innova 2.5 V Diesel 8-seater,2010,630000
Chevrolet,Chevrolet Beat Diesel,2012,160000
Fiat,Fiat Grande Punto 1.3 Dynamic (Diesel),2010,150000
Honda,Honda Mobilio S i VTEC,2015,550000
Mahindra,Mahindra Quanto C6,2013,349000
Mahindra,Mahindra Bolero DI DX 8 Seater,2004,229999
Tata,Tata Indica Vista Aqua 1.4 TDI,2008,110000
Maruti,Maruti Wagon R LXI Minor,2008,110000
Renault,Renault KWID RXE,2018,245000
Maruti,Maruti Alto K10 VXI,2014,180000
Maruti,Maruti Wagon R VXI BS IV,2014,290000
Hyundai,Hyundai i20 Magna,2010,250000
Tata,Tata Indigo TDI,2010,150000
Maruti,Maruti 800 AC BSII,2004,55000
Skoda,Skoda Laura L n K 1.9 PD,2006,500000
Mahindra,Mahindra Quanto C4,2013,290000
Hyundai,Hyundai Santro Magna AMT BSIV,2019,400000
Maruti,Maruti Alto STD,2009,72000
Maruti,Maruti Ritz VDi,2014,250000
Maruti,Maruti Swift AMT VXI,2019,575000
Kia,Kia Seltos HTK Plus AT D,2019,1300000
Hyundai,Hyundai Santro Magna BSIV,2019,425000
Maruti,Maruti Eeco CNG 5 Seater AC BSIV,2019,470000
Toyota,Toyota Etios VX,2012,220000
Maruti,Maruti Alto 800 LXI,2020,310000
Ford,Ford Figo 1.5D Trend MT,2016,400000
Volkswagen,Volkswagen Vento Diesel Comfortline,2012,215000
Hyundai,Hyundai EON Magna Plus,2018,310000
Maruti,Maruti Ciaz ZDi Plus SHVS,2017,750000
Tata,Tata New Safari DICOR 2.2 EX 4x2,2009,204999
Maruti,Maruti Swift 1.3 VXi,2010,260000
Maruti,Maruti Alto LXi,2012,180000
Mahindra,Mahindra Renault Logan 1.5 DLE Diesel,2007,125000
Maruti,Maruti Swift VDI BSIV,2014,420000
Maruti,Maruti Alto K10 LXI,2011,220000
Maruti,Maruti Alto K10 2010-2014 VXI,2010,200000
Ford,Ford Ikon 1.4 TDCi DuraTorq,2009,130000
Tata,Tata Tiago XT,2016,335000
Ford,Ford Endeavour Titanium Plus 4X4,2017,2650000
Ford,Ford Endeavour 3.2 Titanium AT 4X4,2018,2675000
Ford,Ford Endeavour Titanium Plus 4X4,2017,2675000
Honda,Honda City V AT,2011,434999
Honda,Honda City i VTEC S,2014,500000
Maruti,Maruti Alto K10 VXI Airbag,2017,290000
Ford,Ford Ecosport 1.5 Ti VCT AT Titanium,2014,475000
Maruti,Maruti Swift Dzire VDi,2009,270000
Hyundai,Hyundai Xcent 1.2 VTVT S,2019,600000
Hyundai,Hyundai i20 Asta 1.4 CRDi,2013,300000
Volkswagen,Volkswagen Jetta 2.0L TDI Comfortline,2012,415000
Maruti,Maruti Vitara Brezza ZDi Plus AMT,2018,800000
Hyundai,Hyundai Grand i10 Sportz,2016,420000
Hyundai,Hyundai Creta 1.6 CRDi SX Plus,2018,1250000
Maruti,Maruti Swift VDI BSIV,2011,270000
Hyundai,Hyundai Grand i10 CRDi Sportz,2015,390000
Skoda,Skoda Laura Ambiente 2.0 TDI CR MT,2012,400000
Ford,Ford Fiesta 1.4 ZXi Leather,2007,100000
Audi,Audi A6 2.7 TDI,2010,850000
Chevrolet,Chevrolet Cruze LTZ AT,2012,359000
Maruti,Maruti Swift Dzire ZDI,2015,470000
Maruti,Maruti Swift Dzire VDI,2013,360000
Maruti,Maruti Ertiga VDI,2013,250999
Tata,Tata Nano Lx BSIV,2012,45000
Maruti,Maruti Wagon R VXI BSII,2006,75000
Maruti,Maruti Swift Dzire VDI,2013,495000
Maruti,Maruti Wagon R CNG LXI,2013,310000
Honda,Honda Jazz 1.2 V i VTEC,2016,540000
Maruti,Maruti Ciaz VDi Plus SHVS,2016,665000
Hyundai,Hyundai i20 Magna 1.4 CRDi (Diesel),2013,425000
Audi,Audi A4 2.0 TDI,2011,1295000
Maruti,Maruti Ciaz VDI SHVS,2016,675000
Maruti,Maruti Vitara Brezza ZDi Plus Dual Tone,2018,980000
Chevrolet,Chevrolet Beat Diesel LS,2014,320000
Maruti,Maruti Ritz VXI,2011,250000
Maruti,Maruti Baleno Zeta 1.3,2016,600000
Hyundai,Hyundai Xcent 1.2 Kappa S,2016,300000
Chevrolet,Chevrolet Beat Diesel LS,2014,305000
Tata,Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012,270000
Renault,Renault Fluence 1.5,2012,300000
Maruti,Maruti Wagon R LXI Minor,2009,106000
Hyundai,Hyundai Accent GLS 1.6 ABS,2006,90000
Tata,Tata Tiago 1.2 Revotron XZ,2019,539000
Ford,Ford Fiesta 1.4 ZXi TDCi ABS,2009,110000
Hyundai,Hyundai EON Era Plus Option,2016,250000
Hyundai,Hyundai i20 Asta (o),2009,300000
Mahindra,Mahindra Scorpio BSIV,2018,707000
Hyundai,Hyundai Getz GLS,2007,95000
Maruti,Maruti Eeco CNG 5 Seater AC BSIV,2020,495000
Tata,Tata Indigo TDI,2012,200000
Maruti,Maruti A-Star Vxi,2009,110000
Maruti,Maruti Alto LXi,2008,100000
Maruti,Maruti Alto 800 LX,2016,150000
Toyota,Toyota Etios 1.5 V,2016,509999
Ford,Ford Ikon 1.3 Flair,2005,50000
Chevrolet,Chevrolet Aveo 1.4,2007,85000
Hyundai,Hyundai Grand i10 1.2 Kappa Magna BSIV,2018,475000
Volkswagen,Volkswagen Polo 1.2 MPI Highline,2014,425000
BMW,BMW 5 Series 530i,2006,480000
Maruti,Maruti S-Cross Delta DDiS 200 SH,2019,950000
Maruti,Maruti Swift Dzire VDI,2015,535000
Hyundai,Hyundai Verna CRDi SX ABS,2009,325000
Maruti,Maruti Wagon R Stingray VXI,2013,270000
Maruti,Maruti Celerio VXI,2015,300000
Volkswagen,Volkswagen Vento Diesel Trendline,2011,325000
Tata,Tata New Safari DICOR 2.2 EX 4x2,2010,350000
Hyundai,Hyundai Verna CRDi SX,2008,229999
Maruti,Maruti Swift Dzire LDi,2012,325000
Maruti,Maruti Wagon R LXI,2005,70000
Skoda,Skoda Laura Ambiente,2008,190000
Chevrolet,Chevrolet Cruze LTZ,2011,345000
Mahindra,Mahindra Scorpio 1.99 S10,2016,1025000
Maruti,Maruti Alto 800 LXI,2012,120000
Maruti,Maruti Alto LXi BSIII,2009,114999
Honda,Honda City 1.5 S MT,2009,300000
Maruti,Maruti Celerio VXI,2016,340000
Maruti,Maruti Wagon R LXI,2005,90000
Maruti,Maruti Alto LX,2006,150000
Maruti,Maruti Alto K10 2010-2014 VXI,2010,115999
Toyota,Toyota Etios Liva 1.4 VD,2017,425000
Honda,Honda Amaze VX O iDTEC,2017,550000
Maruti,Maruti Ciaz 1.4 AT Zeta,2017,500000
Mahindra,Mahindra Quanto C8,2013,300000
Hyundai,Hyundai Verna CRDi 1.6 SX Option,2018,1150000
Maruti,Maruti Swift 1.3 VXI ABS,2015,475000
Maruti,Maruti Wagon R LXI,2011,260000
Ford,Ford Ecosport 1.0 Ecoboost Titanium Optional,2013,350000
Mahindra,Mahindra XUV500 W8 2WD,2013,750000
Renault,Renault KWID Climber 1.0 AMT BSIV,2017,350000
Maruti,Maruti Wagon R LXI,2009,180000
Maruti,Maruti Swift Dzire VDI,2017,611000
Renault,Renault KWID RXL BSIV,2017,325000
Hyundai,Hyundai EON 1.0 Era Plus,2012,225000
Maruti,Maruti Wagon R AMT VXI,2014,300000
Mahindra,Mahindra Bolero Power Plus SLX,2017,400000
Mahindra,Mahindra XUV500 W8 2WD,2012,711000
Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater,2015,851000
Maruti,Maruti Wagon R VXI,2016,375000
Maruti,Maruti Zen Estilo LXI BSIII,2007,275000
Mahindra,Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2005,120000
Maruti,Maruti Celerio ZDi,2015,350000
Maruti,Maruti Celerio ZXI,2017,409999
Hyundai,Hyundai Verna 1.6 SX,2012,500000
Nissan,Nissan Sunny Diesel XL,2013,220000
Ford,Ford Fiesta 1.6 Duratec EXI Ltd,2008,120000
Hyundai,Hyundai Santro Xing XK,2007,70000
Maruti,Maruti Swift Dzire ZXI Plus,2017,800000
